eventTimestamp,userID,sessionID,platform,userCountry,realCurrencyAmount,realCurrencyAmount,realCurrencyType,,,,,,,,,,,,
2019-11-23,110087,fded2c09-e86b-4e35-b418-95808eae023c,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,fded2c09-e86b-4e35-b418-95808eae023c,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,8fb551f4-0936-401a-87b5-3ded070654bd,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,37219,,IOS,,1149,11.49,GBP,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110082,a4eaa1de-d521-40c0-947c-80199b51c102,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,83906,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-23,110014,4d322962-31a4-46e9-87d8-f8890a40e799,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110014,4d322962-31a4-46e9-87d8-f8890a40e799,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,83906,6006734c-69e5-4e92-8011-ae9bb2bfc086,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-23,110210,dc20b212-cc80-4421-b5ca-120259c1a37e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,105305,c25a368c-a854-47c7-8226-4ecd670c27a2,IOS,FR,1699,16.99,EUR,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110359,359df32b-1eaa-44de-b3d1-176d6eaa3717,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,999e863b-09e8-4c9f-9bb1-9a8b90fefde5,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,88119,,IOS,,1249,12.49,USD,,,,,,,,,,,,
2019-11-23,110210,0c3ae4e9-1095-46ad-8999-085a487cf482,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,0c3ae4e9-1095-46ad-8999-085a487cf482,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,50666437-cb03-460d-856a-0daf9fde2ad7,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,36483,,ANDROID,,41000,410,TWD,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,174585e5-1e02-4729-8081-0f35c25d4531,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,174585e5-1e02-4729-8081-0f35c25d4531,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,174585e5-1e02-4729-8081-0f35c25d4531,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,174585e5-1e02-4729-8081-0f35c25d4531,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,ef77cf9d-ef6c-4c8c-9f64-9f31a5b410c1,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110087,174585e5-1e02-4729-8081-0f35c25d4531,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,b9aa2373-1b5f-4b82-9f37-724a9874f7e2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,13662a84-7931-4809-af5d-ec879f674ea1,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,55c1a145-78c4-4570-9a24-4e0d3da70076,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,55c1a145-78c4-4570-9a24-4e0d3da70076,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110330,67fca01e-088b-4d5d-a37f-e05ee32305ba,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110430,dd3e6868-dff8-4f07-b6c1-74fe5ac5e3b7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,104826,6051266c-7280-4510-b8f5-d73945ffe1bc,ANDROID,NO,16900,169,NOK,,,,,,,,,,,,
2019-11-23,110460,42375f2c-615c-4b13-b74c-45b9fc2ec8be,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,57906bb2-48f0-4490-b0c1-958f401b47a8,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,57906bb2-48f0-4490-b0c1-958f401b47a8,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,106375,8eb6c308-d415-42be-a3f5-71605a2316e9,IOS,US,199,1.99,USD,,,,,,,,,,,,
2019-11-23,110399,57906bb2-48f0-4490-b0c1-958f401b47a8,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,57906bb2-48f0-4490-b0c1-958f401b47a8,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110399,57906bb2-48f0-4490-b0c1-958f401b47a8,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,e0c4e6df-7b67-489a-a702-75822ab5d069,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,5460265d-b95a-48c7-9cab-2cb155964394,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,5460265d-b95a-48c7-9cab-2cb155964394,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,5460265d-b95a-48c7-9cab-2cb155964394,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,5460265d-b95a-48c7-9cab-2cb155964394,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110210,5460265d-b95a-48c7-9cab-2cb155964394,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110163,10f4ee42-5179-4807-9b3b-dc0348425287,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110163,10f4ee42-5179-4807-9b3b-dc0348425287,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,109942,f917385c-ebb0-4cf6-ae92-1e6e67cca9af,ANDROID,CH,1500,15,CHF,,,,,,,,,,,,
2019-11-23,110163,10f4ee42-5179-4807-9b3b-dc0348425287,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,d705376e-01e8-4247-bf96-92ed4335995c,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,d705376e-01e8-4247-bf96-92ed4335995c,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,d705376e-01e8-4247-bf96-92ed4335995c,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,d705376e-01e8-4247-bf96-92ed4335995c,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110257,d705376e-01e8-4247-bf96-92ed4335995c,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
2019-11-23,110501,3f73c892-3884-4d86-98b7-cd48e786bb25,ANDROID,FI,0,0,NA,,,,,,,,,,,,
